Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/checkprime/checkIsPrimeNumber?number=33736817756689939,1,0,550.3775839997616,550.3775839997616,550.3775839997616,550.3775839997616,5.0,0.0002791502949247973,0.0,550,550,550,550,550,550,550,550,550,550,550
GET,/checkprime/checkIsPrimeNumber?number=33762633046114796,1,0,76.09825000000114,76.09825000000114,76.09825000000114,76.09825000000114,5.0,0.0002791502949247973,0.0,76,76,76,76,76,76,76,76,76,76,76
GET,/checkprime/checkIsPrimeNumber?number=33801862478790493,1,0,85.56083300004502,85.56083300004502,85.56083300004502,85.56083300004502,5.0,0.0002791502949247973,0.0,86,86,86,86,86,86,86,86,86,86,86
GET,/checkprime/checkIsPrimeNumber?number=33879811360760535,1,0,126.04083299993363,126.04083299993363,126.04083299993363,126.04083299993363,5.0,0.0002791502949247973,0.0,130,130,130,130,130,130,130,130,130,130,130
GET,/checkprime/checkIsPrimeNumber?number=33889557671514124,1,0,50.514707999809616,50.514707999809616,50.514707999809616,50.514707999809616,5.0,0.0002791502949247973,0.0,51,51,51,51,51,51,51,51,51,51,51
GET,/checkprime/checkIsPrimeNumber?number=33976865737063143,1,0,58.67824999995719,58.67824999995719,58.67824999995719,58.67824999995719,5.0,0.0002791502949247973,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/checkprime/checkIsPrimeNumber?number=34107082384674109,1,0,80.25008300000991,80.25008300000991,80.25008300000991,80.25008300000991,5.0,0.0002791502949247973,0.0,80,80,80,80,80,80,80,80,80,80,80
GET,/checkprime/checkIsPrimeNumber?number=34127692453920625,1,0,135.94195799987574,135.94195799987574,135.94195799987574,135.94195799987574,5.0,0.0002791502949247973,0.0,140,140,140,140,140,140,140,140,140,140,140
GET,/checkprime/checkIsPrimeNumber?number=34175537080222037,1,0,117.90212500000052,117.90212500000052,117.90212500000052,117.90212500000052,5.0,0.0002791502949247973,0.0,120,120,120,120,120,120,120,120,120,120,120
GET,/checkprime/checkIsPrimeNumber?number=34186273613167454,1,0,65.02012499998955,65.02012499998955,65.02012499998955,65.02012499998955,5.0,0.0002791502949247973,0.0,65,65,65,65,65,65,65,65,65,65,65
GET,/checkprime/checkIsPrimeNumber?number=34306988015962152,1,0,92.11275000006935,92.11275000006935,92.11275000006935,92.11275000006935,5.0,0.0002791502949247973,0.0,92,92,92,92,92,92,92,92,92,92,92
GET,/checkprime/checkIsPrimeNumber?number=34388318905702563,1,0,79.27358400002049,79.27358400002049,79.27358400002049,79.27358400002049,5.0,0.0002791502949247973,0.0,79,79,79,79,79,79,79,79,79,79,79
GET,/checkprime/checkIsPrimeNumber?number=34438496951814131,1,0,69.9482919999923,69.9482919999923,69.9482919999923,69.9482919999923,5.0,0.0002791502949247973,0.0,70,70,70,70,70,70,70,70,70,70,70
GET,/checkprime/checkIsPrimeNumber?number=34459148611975177,1,0,397.9664580001554,397.9664580001554,397.9664580001554,397.9664580001554,5.0,0.0002791502949247973,0.0,400,400,400,400,400,400,400,400,400,400,400
GET,/checkprime/checkIsPrimeNumber?number=34532880105851955,1,0,62.358667000125934,62.358667000125934,62.358667000125934,62.358667000125934,5.0,0.0002791502949247973,0.0,62,62,62,62,62,62,62,62,62,62,62
GET,/checkprime/checkIsPrimeNumber?number=34544865531381320,1,0,86.67945899969709,86.67945899969709,86.67945899969709,86.67945899969709,5.0,0.0002791502949247973,0.0,87,87,87,87,87,87,87,87,87,87,87
GET,/checkprime/checkIsPrimeNumber?number=34661595467673449,1,0,67.87354200014306,67.87354200014306,67.87354200014306,67.87354200014306,5.0,0.0002791502949247973,0.0,68,68,68,68,68,68,68,68,68,68,68
GET,/checkprime/checkIsPrimeNumber?number=34804874801932857,1,0,59.91070799996123,59.91070799996123,59.91070799996123,59.91070799996123,5.0,0.0002791502949247973,0.0,60,60,60,60,60,60,60,60,60,60,60
GET,/checkprime/checkIsPrimeNumber?number=34808242689803296,1,0,51.94391700001688,51.94391700001688,51.94391700001688,51.94391700001688,5.0,0.0002791502949247973,0.0,52,52,52,52,52,52,52,52,52,52,52
GET,/checkprime/checkIsPrimeNumber?number=34884535326090888,1,0,121.96445800009315,121.96445800009315,121.96445800009315,121.96445800009315,5.0,0.0002791502949247973,0.0,120,120,120,120,120,120,120,120,120,120,120
GET,/checkprime/checkIsPrimeNumber?number=34948468610647360,1,0,74.57108400012658,74.57108400012658,74.57108400012658,74.57108400012658,5.0,0.0002791502949247973,0.0,75,75,75,75,75,75,75,75,75,75,75
GET,/checkprime/checkIsPrimeNumber?number=34971783344131611,1,0,74.61295799976142,74.61295799976142,74.61295799976142,74.61295799976142,5.0,0.0002791502949247973,0.0,75,75,75,75,75,75,75,75,75,75,75
GET,/checkprime/checkIsPrimeNumber?number=35040224961719287,1,0,41.66008300035173,41.66008300035173,41.66008300035173,41.66008300035173,5.0,0.0002791502949247973,0.0,42,42,42,42,42,42,42,42,42,42,42
